Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6699,0,16,31.164877795830346,8.580663008615375,1135.1337879896164,10546.352589938797,56.02934478654342,0.0,16,20,24,29,47,69,180,400,910,1100,1100
POST,/cart,756,0,29,41.77393896364183,14.266657060943544,536.1037550028414,17865.29365079365,6.323060853653803,0.0,29,35,41,44,63,88,150,410,540,540,540
POST,/cart/checkout,376,0,17,24.4231985063302,9.634661953896284,281.540147960186,6804.489361702128,3.144802752610886,0.0,17,20,26,30,46,60,88,110,280,280,280
GET,/product/0PUK6V6EV0,131,0,12,19.550708874363366,7.05923605710268,183.6728180060163,8005.022900763359,1.0956626611490055,0.0,12,14,16,19,38,68,83,90,180,180,180
GET,/product/1YMWWN1N4O,113,0,12,21.029448684766493,7.191232987679541,186.8867619195953,8033.097345132744,0.9451135932048673,0.0,12,16,18,25,53,71,76,89,190,190,190
GET,/product/2ZYFJ3GM2N,127,0,12,20.134316843487028,7.013796945102513,197.44029000867158,8017.236220472441,1.0622073127169747,0.0,12,14,15,18,47,78,84,94,200,200,200
GET,/product/66VCHSJNUP,126,0,13,21.43063224826215,7.9769541043788195,112.53699602093548,7995.68253968254,1.0538434756089672,0.0,13,15,18,20,46,84,98,110,110,110,110
GET,/product/6E92ZMYYFZ,114,0,12,17.596468904357927,6.848262040875852,110.6821980793029,7976.473684210527,0.953477430312875,0.0,12,13,15,18,35,57,90,95,110,110,110
GET,/product/9SIQT8TOJO,108,0,12,22.807240815988433,7.896926952525973,244.86700200941414,8023.268518518518,0.9032944076648289,0.0,12,14,19,22,39,74,170,180,240,240,240
GET,/product/L9ECAV7KIM,126,0,13,21.816859357169875,7.6762649696320295,189.052319037728,8002.81746031746,1.0538434756089672,0.0,13,14,19,21,51,82,100,110,190,190,190
GET,/product/LS4PSXUNUM,138,0,13,19.430243649749436,7.774173049256206,186.508703045547,7993.057971014493,1.1542095209050591,0.0,13,16,18,19,39,62,89,92,190,190,190
GET,/product/OLJCESPC7Z,118,0,12,17.621579585928405,7.305747945792973,99.91102491039783,8032.135593220339,0.9869327787449057,0.0,12,13,15,19,33,57,69,97,100,100,100
,Aggregated,8932,0,16,30.419989820031,6.848262040875852,1135.1337879896164,10695.446596506941,74.70579304872456,0.0,16,21,26,31,48,72,120,320,900,1100,1100
