Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4587,0,32,92.22304045602579,6.59752544015646,1369.0284499898553,10540.81796381077,38.3789727237328,0.0,32,52,69,82,170,530,890,1100,1300,1400,1400
POST,/cart,449,0,43,92.60356230225688,9.125040844082832,1780.9522980824113,17770.436525612473,3.7567383372478806,0.0,43,65,79,87,150,360,920,1100,1800,1800,1800
POST,/cart/checkout,266,0,34,81.58042454125737,9.592017158865929,1532.9793421551585,6802.838345864661,2.2255955405521965,0.0,35,57,71,79,140,310,660,1000,1500,1500,1500
GET,/product/0PUK6V6EV0,79,0,46,65.06170386660703,6.563411094248295,764.5974326878786,8001.151898734177,0.6609851417429455,0.0,46,50,66,89,130,180,760,760,760,760,760
GET,/product/1YMWWN1N4O,88,0,33,59.13561550815675,5.868092179298401,848.6714791506529,8019.875,0.736287246498471,0.0,35,47,54,74,100,170,800,850,850,850,850
GET,/product/2ZYFJ3GM2N,82,0,38,59.79305678387968,6.503009237349033,835.1049413904548,8017.817073170731,0.6860858433281207,0.0,40,48,53,73,100,150,760,840,840,840,840
GET,/product/66VCHSJNUP,83,0,49,55.716302773230765,6.17571547627449,529.7031737864017,7975.3373493975905,0.6944527438565125,0.0,49,55,72,90,98,110,320,530,530,530,530
GET,/product/6E92ZMYYFZ,85,0,43,49.60878732449868,6.745605729520321,325.0167975202203,7961.2,0.7111865449132959,0.0,43,50,67,91,98,150,200,330,330,330,330
GET,/product/9SIQT8TOJO,78,0,42,55.81341375811742,6.312195211648941,751.5808409079909,8026.320512820513,0.6526182412145539,0.0,44,51,59,83,150,160,200,750,750,750,750
GET,/product/L9ECAV7KIM,78,0,46,48.381301252028116,6.238950416445732,194.66177187860012,8003.358974358975,0.6526182412145539,0.0,47,51,54,57,100,180,190,190,190,190,190
GET,/product/LS4PSXUNUM,85,0,44,39.98665066764635,6.444651633501053,148.38752057403326,7992.2235294117645,0.7111865449132959,0.0,44,49,51,52,98,100,150,150,150,150,150
GET,/product/OLJCESPC7Z,83,0,31,45.38525968610522,6.188006140291691,192.85418651998043,8020.048192771084,0.6944527438565125,0.0,31,50,75,92,100,150,170,190,190,190,190
,Aggregated,6043,0,34,86.99115473840551,5.868092179298401,1780.9522980824113,10602.099453913619,50.56117989307114,0.0,34,52,70,82,150,450,860,1100,1400,1800,1800
